pms_reference__c,accountid,break_clause__c,recordtypeid,unit__c,startdate,_enddate,status,agreement_type__c,description,_unit_rn,opportunity__c,ownerid,document_type__c,memorandum_of_agreement_date__c,tenancy_end_date__c,actual_move_out_date__c,uplift_percentage__c,security_deposit_amount__c,special_clauses__c,special_clause_free_text__c,vehicle_make__c,vehicle_model__c,vehicle_registration__c
418629003003,001Nz00000Arz1BIAR,Check Contract,012Pv000002B0WbIAK,a1G4J0000025zvaUAA,2024-04-17,,Draft,,Nil GR,1,,,,,,,,,,,,,
418618016003,001Nz00000CyW4bIAF,Check Contract,012Pv000002B0WbIAK,a1G4J0000025zvzUAA,2024-07-11,,Draft,AST,AST,1,,,,,,,,,,,,,
418579020002,001Nz000008dNPxIAM,Check Contract,012Pv000002B0WbIAK,a1G4J0000025zw4UAA,2024-03-29,,Draft,Live Work,Live Work,1,,,,,,,,,,,,,
418579010003,001Nz000008NPduIAG,Check Contract,012Pv000002B0WbIAK,a1G4J0000025zwzUAA,2024-08-20,,Draft,Live Work,Live Work,1,,,,,,,,,,,,,
418645073004,001Nz00000BxF9aIAF,Check Contract,012Pv000002B0WbIAK,a1G4J0000025zx5UAA,2024-07-08,,Draft,AST,AST,1,,,,,,,,,,,,,
418576021003,001Nz00000CNfQ9IAL,Check Contract,012Pv000002B0WbIAK,a1G4J0000025zxOUAQ,2024-06-30,,Draft,Live Work,Live Work,1,,,,,,,,,,,,,
418578081003,001Nz00000BMMA6IAP,Check Contract,012Pv000002B0WbIAK,a1G4J0000025zyIUAQ,2024-07-04,,Draft,AST,AST,1,,,,,,,,,,,,,
418578049005,001Nz00000AoikwIAB,Check Contract,012Pv000002B0WbIAK,a1G4J0000025zyiUAA,2024-03-14,,Draft,Live Work,Live Work,1,,,,,,,,,,,,,
418565027002,001Nz00000ArbznIAB,Check Contract,012Pv000002B0WbIAK,a1G4J0000025zyuUAA,2024-04-18,,Draft,,Nil GR,1,,,,,,,,,,,,,
418578020003,001Nz00000CiQ38IAF,Check Contract,012Pv000002B0WbIAK,a1G4J0000025zz5UAA,2024-07-24,,Draft,Live Work,Live Work,1,,,,,,,,,,,,,
418576075004,001Nz00000Cz3JqIAJ,Check Contract,012Pv000002B0WbIAK,a1G4J0000025zz9UAA,2024-08-09,,Draft,Live Work,Live Work,1,,,,,,,,,,,,,
418576013005,001Nz00000CfQVtIAN,Check Contract,012Pv000002B0WbIAK,a1G4J0000026008UAA,2024-07-15,,Draft,Live Work,Live Work,1,,,,,,,,,,,,,
418578063005,001Nz00000CtBvBIAV,Check Contract,012Pv000002B0WbIAK,a1G4J000002601GUAQ,2024-08-20,,Draft,Live Work,Live Work,1,,,,,,,,,,,,,
418578067005,001Nz00000CDYjKIAX,Check Contract,012Pv000002B0WbIAK,a1G4J000002602dUAA,2024-07-13,,Draft,Live Work,Live Work,1,,,,,,,,,,,,,
900002051004,001Nz00000DC5vhIAD,Check Contract,012Pv000002B0WbIAK,a1G4J000002603MUAQ,2024-07-15,,Draft,AST,AST,1,,,,,,,,,,,,,
418578073004,001Nz00000A6cRUIAZ,Check Contract,012Pv000002B0WbIAK,a1G4J000002603VUAQ,2024-04-16,,Draft,AST,AST,1,,,,,,,,,,,,,
418645043004,001Nz00000ByFHBIA3,Check Contract,012Pv000002B0WbIAK,a1G4J000002608HUAQ,2024-06-28,,Draft,AST,AST,1,,,,,,,,,,,,,
418645013004,001Nz00000AynbBIAR,Check Contract,012Pv000002B0WbIAK,a1G4J000002608oUAA,2024-08-15,,Draft,AST,AST,1,,,,,,,,,,,,,
418637006004,001Nz00000CyS5nIAF,Check Contract,012Pv000002B0WbIAK,a1G4J000002609wUAA,2024-08-10,,Draft,AST,AST,1,,,,,,,,,,,,,
418645094005,001Nz00000CMspMIAT,Check Contract,012Pv000002B0WbIAK,a1G4J000002609xUAA,2024-12-17,,Draft,Decant Agreement Normal,Licence,1,,,,,,,,,,,,,
418637024004,001Nz00000AmT8UIAV,Check Contract,012Pv000002B0WbIAK,a1G4J00000260A1UAI,2024-06-28,,Draft,AST,AST,1,,,,,,,,,,,,,
418637027003,001Nz000008deDtIAI,Check Contract,012Pv000002B0WbIAK,a1G4J00000260ABUAY,2024-03-24,,Draft,AST,AST,1,,,,,,,,,,,,,
418645091005,001Nz00000CMqlsIAD,Check Contract,012Pv000002B0WbIAK,a1G4J00000260CCUAY,2024-07-17,,Draft,AST,AST,1,,,,,,,,,,,,,
900002117003,001Nz00000D1UCfIAN,Check Contract,012Pv000002B0WbIAK,a1G4J00000260CtUAI,2024-08-15,,Draft,AST,AST,1,,,,,,,,,,,,,
900002091003,001Nz00000BxgPQIAZ,Check Contract,012Pv000002B0WbIAK,a1G4J00000260D9UAI,2024-06-28,,Draft,AST,AST,1,,,,,,,,,,,,,
900002087004,001Nz00000BtiLTIAZ,Check Contract,012Pv000002B0WbIAK,a1G4J00000260IzUAI,2024-07-19,,Draft,AST,AST,1,,,,,,,,,,,,,
900002005003,001Nz00000ATcNWIA1,Check Contract,012Pv000002B0WbIAK,a1G4J00000260KMUAY,2024-07-05,,Draft,AST,AST,1,,,,,,,,,,,,,
900003023003,001Nz00000DC5vhIAD,Check Contract,012Pv000002B0WbIAK,a1G4J00000260QTUAY,2024-07-17,,Draft,Licence,Licence,1,,,,,,,,,,,,,
317630018002,001Nz000007qsWXIAY,Check Contract,012Pv000002B0WbIAK,a1G4J00000260dKUAQ,2024-01-27,,Draft,,Regulated,1,,,,,,,,,,,,,
103835004003,001Nz0000087D7DIAU,Check Contract,012Pv000002B0WbIAK,a1G4J00000261UrUAI,2021-03-25,2190-10-30,Draft,,Nil GR,1,,,,,,,,,,,,,
104154016005,001Nz0000089c9WIAQ,Check Contract,012Pv000002B0WbIAK,a1G4J00000261YPUAY,2021-06-29,,Draft,,Nil GR,1,,,,,,,,,,,,,
104200004005,001Nz000009cbREIAY,Check Contract,012Pv000002B0WbIAK,a1G4J00000261YyUAI,2024-02-09,2206-12-24,Draft,,Nil GR,1,,,,,,,,,,,,,
104174001003,001Nz00000Coy0VIAR,Check Contract,012Pv000002B0WbIAK,a1G4J00000261ZNUAY,2024-04-03,,Draft,,Nil GR,1,,,,,,,,,,,,,
104360001003,001Nz00000AW8fqIAD,Check Contract,012Pv000002B0WbIAK,a1G4J00000261aQUAQ,2023-10-27,,Draft,,Nil GR,1,,,,,,,,,,,,,
104442001006,001Nz00000AiulYIAR,Check Contract,012Pv000002B0WbIAK,a1G4J00000261cbUAA,2023-08-07,,Draft,,Nil GR,1,,,,,,,,,,,,,
104721023004,001Nz00000BMAYgIAP,Check Contract,012Pv000002B0WbIAK,a1G4J00000261ewUAA,1963-06-24,,Draft,,Nil GR,1,,,,,,,,,,,,,
109952012006,001Nz000009sLvIIAU,Check Contract,012Pv000002B0WbIAK,a1G4J00000261mbUAA,2024-03-11,,Draft,,Nil GR,1,,,,,,,,,,,,,
111868032006,001Nz00000DHHkvIAH,Check Contract,012Pv000002B0WbIAK,a1G4J00000261u1UAA,2024-06-14,2191-03-24,Draft,,Nil GR,1,,,,,,,,,,,,,
111867043005,001Nz000008jw01IAA,Check Contract,012Pv000002B0WbIAK,a1G4J00000261vOUAQ,2023-12-05,2191-03-24,Draft,,Nil GR,1,,,,,,,,,,,,,
112416002003,001Nz00000BxZZkIAN,Check Contract,012Pv000002B0WbIAK,a1G4J00000261zjUAA,2023-07-10,2165-12-24,Draft,,Nil GR,1,,,,,,,,,,,,,
