"id","tenancy__c","opportunity__c","pms_reference__c","accountid","recordtypeid","unit__c","status","tenancy_status__c","startdate","enddate","ownerid","agreement_type__c","document_type__c","memorandum_of_agreement_date__c","actual_move_out_date__c","uplift_percentage__c","security_deposit_amount__c","break_clause__c","special_clauses__c","special_clause_free_text__c","vehicle_make__c","vehicle_model__c","vehicle_registration__c","id-2","primary_offer__r","primary_offer_live_unit__c","stagename","move_in_date__c","tenancy_type__c","agreement_type__c-2","createddate","pms_reference__c-2","primary_offer_unit__c","id-3","PMS_Reference__c","stagename-2","PMS_Reference__c-2","accountid-2","break_clause__c-2","recordtypeid-2","Unit__c","StartDate","Tenancy_End_Date__c","status-2","Agreement_Type__c","Description","unit_rn","ownerid-2","document_type__c-2","memorandum_of_agreement_date__c-2","actual_move_out_date__c-2","uplift_percentage__c-2","security_deposit_amount__c-2","special_clauses__c-2","special_clause_free_text__c-2","vehicle_make__c-2","vehicle_model__c-2","vehicle_registration__c-2"
"8008d000000Yf1dAAC","800Pv00000G4sQtIAJ","0068d00000BHiveAAD",,"0018d000006XOCCAA4","012Pv0000021hzSIAQ","a1G4J0000025wigUAA","Draft","Ended","2023-02-28","2024-02-27","0058d0000034SvqAAE","AST","AST",,,"6.00","1200.00","2 at 10 to expire at 12",,"Change of sharer
a. Rebecca Fadairo shall cease to be a Tenant of the property and shall have no claim on the deposit monies held as detailed in Clause 2.7 or B.6 of this Tenancy Agreement which deposit shall continue to be held by Grainger Residential Management Ltd.  
B Josephine Idowu will become a Tenant of the property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within this Tenancy Agreement.
c. Josephine Idowu shall reimburse Rebecca Fadairo a proportion of the deposit monies detailed in Clause 2.7 or B.6 of this Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the commencement of the Tenancy the commencement of this Assignment. 
d. Josephine Idowu shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created.
e. GRML will not be involved in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant. These matters and the exchange of funds will be resolved between the two parties named in points 1A and 1B above.",,,,"0068d00000BHiveAAD","[Quote]","a1G4J0000025wigUAA","Closed Won","2023-02-28","Renewal","AST","2022-11-30 10:38:47",,"a1G4J0000025wigUAA","0068d00000BHiveAAD","122607001006","Closed Won","122607001006","0018d000006XOJkAAO","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025wigUAA","2024-02-28","2025-02-27","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"6.00","1200.00",,,,,
"8008d000000YfTuAAK","800Pv00000G55evIAB","0068d00000Cs1BrAAJ",,"0018d00000JjsneAAB","012Pv0000021hzSIAQ","a1G4J0000025yEOUAY","Draft","Ended","2023-04-11","2023-11-10","0058d0000034SvqAAE","AST","AST",,,"6.00","2950.00","Check Contract",,"Change Of Sharer Clause

1. Khizar Ibrahim shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd.
2. Francesca Tighinean shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Francesca Tighinean shall reimburse Khizar Ibrahim the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement.
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Francesca Tighinean hall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 11/11/2022",,,,"0068d00000Cs1BrAAJ","[Quote]","a1G4J0000025yEOUAY","Closed Won","2023-04-11","Renewal","AST","2023-03-13 09:31:28",,"a1G4J0000025yEOUAY","0068d00000Cs1BrAAJ","222643060002","Closed Won","222643060002","0018d00000V5LV9AAN","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025yEOUAY","2023-11-11","2024-11-10","Draft","AST","AST","1","0054J000004vXOnQAM","AST",,,"6.00","2950.00",,"Change Of Sharer Clause 

1. Niksa Khemka and Pratyaksh Gupta shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Sarue Jokonya and Hosamane Prathik Poojary shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Sarue Jokonya and Hosamane Prathik Poojary shall reimburse Niksa Khemka and Pratyaksh Gupta the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Sarue Jokonya and Hosamane Prathik Poojary shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 11th November 2022.",,,
"8008d000000YfcXAAS","800Pv00000G52lcIAB","0068d00000CrHWnAAN",,"0018d000002sNhMAAU","012Pv0000021hzSIAQ","a1G4J0000025ykOUAQ","Draft","Draft","2023-04-25","2024-04-24","0058d0000020feeAAA","AST","AST",,,"6.00","1300.00","2 at 4 to expire at 6",,,,,,"0068d00000CrHWnAAN","[Quote]","a1G4J0000025ykOUAQ","Closed Won","2023-04-25","New","AST","2023-03-01 16:22:59",,"a1G4J0000025ykOUAQ","0068d00000CrHWnAAN","222580063005","Closed Won","222580063005","0018d00000DzTPqAAN","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025ykOUAQ","2024-04-25","2025-04-24","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"6.00","1300.00",,,,,
"8008d000000YfeEAAS","800Pv00000G571FIAR","0068d00000Crg5hAAB",,"0018d00000TLkYhAAL","012Pv0000021hzSIAQ","a1G4J0000025wfLUAQ","Draft","Ended","2023-03-27","2024-03-26","0054J000005JWtDQAW","AST","AST",,,"6.00","750.00","No Break",,,,,,"0068d00000Crg5hAAB","[Quote]","a1G4J0000025wfLUAQ","Closed Won","2023-03-27","New","AST","2023-03-07 11:21:57",,"a1G4J0000025wfLUAQ","0068d00000Crg5hAAB","122600003010","Closed Won","122600003010","0018d00000TNVJjAAP","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025wfLUAQ","2024-03-27","2025-03-26","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"6.00","750.00",,,,,
"8008d000000YfexAAC","800Pv00000FzsWTIAZ","0068d00000CqzekAAB",,"0014J00000VvSttQAF","012Pv0000021hzSIAQ","a1G4J0000025xs9UAA","Draft","Ended","2023-05-21","2024-05-20","0058d000004GKjUAAW","AST","AST",,,"6.00","1117.00","2 at 4 to expire at 6",,,,,,"0068d00000CqzekAAB","[Quote]","a1G4J0000025xs9UAA","Closed Won","2023-05-21","Renewal","AST","2023-02-24 14:27:56",,"a1G4J0000025xs9UAA","0068d00000CqzekAAB","222594001001","Closed Won","222594001001","0014J00000VvSugQAF","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025xs9UAA","2024-05-21","2026-05-20","Draft","AST","AST","1","0058d0000034SvqAAE","AST",,,"4.00","1117.00",,,,,
"8008d000000YgItAAK","800Pv00000G52lcIAB","0068d00000CrHWnAAN",,"0018d000002sNhMAAU","012Pv0000021hzSIAQ","a1G4J0000025ykOUAQ","Draft","Draft","2023-04-25","2024-04-24","0058d0000020feeAAA","AST","AST",,,"6.00","1300.00","2 at 4 to expire at 6",,,,,,"0068d00000CrHWnAAN","[Quote]","a1G4J0000025ykOUAQ","Closed Won","2023-04-25","New","AST","2023-03-01 16:22:59",,"a1G4J0000025ykOUAQ","0068d00000CrHWnAAN","222580063005","Closed Won","222580063005","0018d00000DzTPqAAN","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025ykOUAQ","2024-04-25","2025-04-24","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"6.00","1300.00",,,,,
"8008d000000YgJ8AAK","800Pv00000G52lcIAB","0068d00000CrHWnAAN",,"0018d000002sNhMAAU","012Pv0000021hzSIAQ","a1G4J0000025ykOUAQ","Draft","Draft","2023-04-25","2024-04-24","0058d0000020feeAAA","AST","AST",,,"6.00","1300.00","2 at 4 to expire at 6",,,,,,"0068d00000CrHWnAAN","[Quote]","a1G4J0000025ykOUAQ","Closed Won","2023-04-25","New","AST","2023-03-01 16:22:59",,"a1G4J0000025ykOUAQ","0068d00000CrHWnAAN","222580063005","Closed Won","222580063005","0018d00000DzTPqAAN","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025ykOUAQ","2024-04-25","2025-04-24","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"6.00","1300.00",,,,,
"8008d000000YgscAAC","800Pv00000G4xDxIAJ","0068d00000CqpjdAAB",,"0018d00000TK58LAAT","012Pv0000021hzSIAQ","a1G4J0000025ySYUAY","Draft","Ended","2023-04-14","2024-04-13","0054J000004vXOaQAM","AST","AST",,,"6.00","3040.00","No Break",,,,,,"0068d00000CqpjdAAB","[Quote]","a1G4J0000025ySYUAY","Closed Won","2023-04-14","New","AST","2023-02-22 11:13:24",,"a1G4J0000025ySYUAY","0068d00000CqpjdAAB","222643042004","Closed Won","222643042004","0018d00000TKC9DAAX","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025ySYUAY","2024-04-14","2025-04-13","Draft","AST","AST","1","0054J000004vXOnQAM","AST",,,"6.00","3040.00",,,,,
"8008d000000YgzEAAS","800Pv00000Fzl9jIAB","0068d00000CqHFFAA3",,"0014J00000YbLWaQAN","012Pv0000021hzSIAQ","a1G4J0000025yiOUAQ","Draft","Ended","2023-05-24","2024-05-23","0058d000004GKjUAAW","Licence","Parking Licence",,,"6.00","0.00","No Break",,,,,,"0068d00000CqHFFAA3","[Quote]","a1G4J0000025yiOUAQ","Closed Won","2023-05-24","Renewal","Parking Licence","2023-02-13 10:05:52",,"a1G4J0000025yiOUAQ","0068d00000CqHFFAA3","222640018002","Closed Won","222640018002","0014J00000YbLWfQAN","Renewal 1 month","012Pv0000027hGnIAI","a1G4J0000025yiOUAQ","2024-05-24","2025-05-23","Draft","Licence","Licence","1","0054J000004vXP2QAM","Parking Licence",,,"6.00","0.00",,,,,
"800Nz000001YvmeIAC","800Pv00000G582nIAB","006Nz000000ZjFBIA0",,"0018d00000JllWWAAZ","012Pv0000021hzSIAQ","a1G4J0000025zjVUAQ","Draft","Draft","2023-08-25","2023-11-24","0058d0000034SvqAAE","AST","AST",,,"6.00","2050.00","Check Contract",,"Change Of Sharer Clause

1. Fabien Reid shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd.
2. Randeep Johal shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3.Randeep Johal shall reimburse Fabien Reid the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement.
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Randeep Johal shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 25/11/2022",,,,"006Nz000000ZjFBIA0","[Quote]","a1G4J0000025zjVUAQ","Closed Won","2023-08-25","Renewal","AST","2023-05-31 15:12:45",,"a1G4J0000025zjVUAQ","006Nz000000ZjFBIA0","418636022003","Closed Won","418636022003","001Nz0000037UZCIA2","Renewal 2 month","012Pv0000027hGnIAI","a1G4J0000025zjVUAQ","2023-11-25","2024-11-24","Draft","AST","AST","1","0054J000004vXOnQAM","AST",,,"4.00","2050.00",,"Change Of Sharer Clause 

1. Randeep Johal shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Daniel Lewys Evans shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Daniel Lewys Evans shall reimburse Randeep Johal the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Daniel Lewys Evans shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 25th November 2022.",,,
"8008d000000YkkWAAS","800Pv00000G4ySwIAJ","0068d00000CscsAAAR",,"0018d00000V70ObAAJ","012Pv0000021hzSIAQ","a1G4J0000025zH6UAI","Draft","Draft","2023-04-28","2024-04-27","0054J000004vXOaQAM","AST","AST",,,"8.00","950.00","No Break",,,,,,"0068d00000CscsAAAR","[Quote]","a1G4J0000025zH6UAI","Closed Won","2023-04-29","New","AST","2023-03-23 12:56:41",,"a1G4J0000025zH6UAI","0068d00000CscsAAAR","222639013003","Closed Won","222639013003","0018d00000V8JXoAAN","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025zH6UAI","2024-04-29","2025-04-28","Draft","AST","DMR-AST","1","0054J000004vXP2QAM","AST",,,"8.00","950.00",,,,,
"8008d000000YktdAAC","800Pv00000Fzkf2IAB","0068d00000CtS8PAAV",,"0018d00000V8dgEAAR","012Pv0000021hzSIAQ","a1G8d0000004Xk1EAE","Activated","Activated","2023-07-24","2024-07-23","0058d000004EqA5AAK","AST","AST",,,"6.00","970.00","No Break",,,,,,"0068d00000CtS8PAAV","[Quote]","a1G8d0000004Xk1EAE","Closed Won","2023-07-24","New","AST","2023-04-05 15:05:44",,"a1G8d0000004Xk1EAE","0068d00000CtS8PAAV","222683135003","Closed Won","222683135003","0018d00000V8g8EAAR","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G8d0000004Xk1EAE","2023-07-24","2024-07-23","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"4.00","970.00",,,,,
"8008d000000YlYeAAK","800Pv00000G57q1IAB","0068d00000CtiaGAAR",,"0018d00000Dz2AiAAJ","012Pv0000021hzSIAQ","a1G4J0000025xkeUAA","Draft","Ended","2023-05-12","2023-08-11","0058d0000034SvqAAE","AST","AST",,,"6.00","1025.00","Check Contract",,"Change Of Sharer Clause 

1. Gemma Wotherspoon shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Sophie Thompson shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Sophie Thompson shall reimburse Gemma Wotherspoon the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Sophie Thompson shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 12/08/2022",,,,"0068d00000CtiaGAAR","[Quote]","a1G4J0000025xkeUAA","Closed Won","2023-05-12","Renewal","AST","2023-04-12 08:41:26",,"a1G4J0000025xkeUAA","0068d00000CtiaGAAR","222520050009","Closed Won","222520050009","0018d00000WuIhvAAF","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025xkeUAA","2023-08-12","2024-08-11","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"4.00","1025.00",,,,,
"8008d000000YlZDAA0","800Pv00000GEw0jIAD","0068d00000CtevOAAR",,"0014J00000VvTqMQAV","012Pv0000021hzSIAQ","a1G4J0000025yw5UAA","Activated","Activated","2023-07-01","2024-06-30","0054J000004vXP2QAM","Licence","Shed Licence",,,"6.00","0.00","Check Contract",,,,,,"0068d00000CtevOAAR","[Quote]","a1G4J0000025yw5UAA","Closed Won","2023-07-01","Renewal","Shed Licence","2023-04-11 09:50:27",,"a1G4J0000025yw5UAA","0068d00000CtevOAAR","317356030002","Closed Won","317356030002","0014J00000VvU3HQAV","Renewal 1 month","012Pv0000027hGnIAI","a1G4J0000025yw5UAA","2023-07-01","2024-06-30","Draft","Licence","Licence","1","0054J000004vXP2QAM","Shed Licence",,,"6.00","0.00",,,,,
"8008d000000Yn9WAAS","800Pv00000G4ySwIAJ","0068d00000CscsAAAR",,"0018d00000V70ObAAJ","012Pv0000021hzSIAQ","a1G4J0000025zH6UAI","Draft","Ended","2023-04-29","2024-04-28","0058d000004EqA5AAK","AST","AST",,,"8.00","950.00","No Break",,,,,,"0068d00000CscsAAAR","[Quote]","a1G4J0000025zH6UAI","Closed Won","2023-04-29","New","AST","2023-03-23 12:56:41",,"a1G4J0000025zH6UAI","0068d00000CscsAAAR","222639013003","Closed Won","222639013003","0018d00000V8JXoAAN","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025zH6UAI","2024-04-29","2025-04-28","Draft","AST","DMR-AST","1","0054J000004vXP2QAM","AST",,,"8.00","950.00",,,,,
"8008d000000YnRIAA0","800Pv00000G4ok2IAB","0068d00000Crc1yAAB",,"0018d00000B3CxaAAF","012Pv0000021hzSIAQ","a1G4J0000025xFjUAI","Draft","Draft","2023-07-01","2024-06-30","0058d0000034SvqAAE","AST","AST",,,"6.00","1765.00","2 at 10 to expire at 12",,,,,,"0068d00000Crc1yAAB","[Quote]","a1G4J0000025xFjUAI","Closed Won","2023-07-01","Renewal","AST","2023-03-06 15:30:09",,"a1G4J0000025xFjUAI","0068d00000Crc1yAAB","222624017003","Closed Won","222624017003","0018d00000C5oEOAAZ","No Break","012Pv0000027hGnIAI","a1G4J0000025xFjUAI","2023-07-01","2024-06-30","Draft","AST","AST","1","0054J000004vXP2QAM","AST",,,"4.00","1765.00",,,,,
"8008d000000YnRRAA0","800Pv00000Fzl9sIAB","0068d00000CrrsEAAR",,"0014J00000ZPB5sQAH","012Pv0000021hzSIAQ","a1G4J0000025zWTUAY","Draft","Ended","2023-06-25","2024-06-24","0058d0000034SvqAAE","AST","AST",,,"6.00","850.00","2 at 4 to expire at 6",,,,,,"0068d00000CrrsEAAR","[Quote]","a1G4J0000025zWTUAY","Closed Won","2023-06-25","Renewal","AST","2023-03-09 16:24:16",,"a1G4J0000025zWTUAY","0068d00000CrrsEAAR","418537016005","Closed Won","418537016005","0014J00000ZPBRAQA5","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025zWTUAY","2024-06-25","2025-06-24","Draft","AST","AST","1","0058d0000034SvqAAE","AST",,,"4.00","850.00","Water re-charge Clause",,,,
"8008d000000YnlqAAC","800Pv00000G4toxIAB","0068d00000CrKtDAAV",,"0014J00000YbSC9QAN","012Pv0000021hzSIAQ","a1G4J0000025ykuUAA","Activated","Activated","2023-06-29","2024-06-28","0054J000004vXOiQAM","AST","AST",,,"6.00","880.00","2 at 10 to expire at 12",,"Tenant Break Clause (House Purchase or Work Relocation)
In order to end the tenancy early you may serve on us written notice at any time where you have purchased a house or are relocating due to work. The tenancy will come to an end on the date referred to in your notice, which must be at least two months from the date of service of the notice. Your notice must be accompanied by documentary evidence demonstrating to our satisfaction (acting reasonably) that the house purchase or work relocation necessitates the termination.",,,,"0068d00000CrKtDAAV","[Quote]","a1G4J0000025ykuUAA","Closed Won","2023-06-29","Renewal","AST","2023-03-02 10:07:19",,"a1G4J0000025ykuUAA","0068d00000CrKtDAAV","222578023002","Closed Won","222578023002","0014J00000Ybt5hQAB","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025ykuUAA","2023-06-29","2024-06-28","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"6.00","880.00",,"Tenant Break Clause (House Purchase or Work Relocation)
In order to end the tenancy early you may serve on us written notice at any time where you have purchased a house or are relocating due to work. The tenancy will come to an end on the date referred to in your notice, which must be at least two months from the date of service of the notice. Your notice must be accompanied by documentary evidence demonstrating to our satisfaction (acting reasonably) that the house purchase or work relocation necessitates the termination.",,,
"8008d000000YoACAA0","800Pv00000G4yTWIAZ","0068d00000F4W9kAAF",,"0018d00000WvqOlAAJ","012Pv0000021hzSIAQ","a1G4J0000025zRPUAY","Draft","Draft","2023-06-01","2026-05-31","0054J000004vXPBQA2","AST","AST",,,"6.00","1930.00","Halfway on an 36",,,,,,"0068d00000F4W9kAAF","[Quote]","a1G4J0000025zRPUAY","Closed Won","2023-06-05","New","AST","2023-04-20 08:39:48",,"a1G4J0000025zRPUAY","0068d00000F4W9kAAF","418549008001","Closed Won","418549008001","0018d00000WvtaTAAR","Halfway on an 36","012Pv0000027hGnIAI","a1G4J0000025zRPUAY","2023-06-05","2026-06-04","Draft","AST","AST","1","0058d000004DOMXAA4","AST",,,"6.00","1930.00",,,,,
"8008d000000YotvAAC","800Pv00000G4ySgIAJ","0068d00000F5P5tAAF",,"0018d00000aExiJAAS","012Pv0000021hzSIAQ","a1G4J0000025zKoUAI","Draft","Draft","2023-07-26","2024-07-25","0054J000004vXOaQAM","AST","AST",,,"8.00","1660.00","No Break",,,,,,"0068d00000F5P5tAAF","[Quote]","a1G4J0000025zC0UAI","Closed Won","2023-07-31","New","AST","2023-05-05 13:08:30",,"a1G4J0000025zC0UAI","0068d00000F5P5tAAF","222639119003","Closed Won","222639119003","0018d00000aEzzzAAC","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025zC0UAI","2023-07-31","2025-07-30","Draft","AST","AST","1","0054J000004vXOaQAM","AST",,,"8.00","1660.00",,,,,
"8008d000000YpL2AAK","800Pv00000G4x1QIAR","0068d00000Ct9J9AAJ",,"0014J00000ZRdQPQA1","012Pv0000021hzSIAQ","a1G4J0000025zp7UAA","Activated","Activated","2023-07-19","2024-07-18","0058d000006d5m0AAA","AST","AST",,,"6.00","2020.00","No Break",,,,,,"0068d00000Ct9J9AAJ","[Quote]","a1G4J0000025zp7UAA","Closed Won","2023-07-19","Renewal","AST","2023-03-31 12:30:26",,"a1G4J0000025zp7UAA","0068d00000Ct9J9AAJ","900002124001","Closed Won","900002124001","0014J00000ZRdwLQAT","No Break","012Pv0000027hGnIAI","a1G4J0000025zp7UAA","2023-07-19","2024-07-18","Draft","AST","AST","1","0058d000006d5m0AAA","AST",,,"6.00","2020.00",,"The Landlord agrees that the tenant shall receive a rent reduction totalling 1 months rent spread over the 12 months of the tenancy  at a rate of £168.33 per month with the exception of the first and last month where the amount will be apportioned accordingly.",,,
"8008d000000YpP4AAK","800Pv00000G4ySgIAJ","0068d00000F5P5tAAF",,"0018d00000aExiJAAS","012Pv0000021hzSIAQ","a1G4J0000025zKoUAI","Draft","Draft","2023-07-26","2025-07-25","0054J000004vXOaQAM","AST","AST",,,"8.00","1660.00","2 at 10 to expire at 12",,,,,,"0068d00000F5P5tAAF","[Quote]","a1G4J0000025zC0UAI","Closed Won","2023-07-31","New","AST","2023-05-05 13:08:30",,"a1G4J0000025zC0UAI","0068d00000F5P5tAAF","222639119003","Closed Won","222639119003","0018d00000aEzzzAAC","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025zC0UAI","2023-07-31","2025-07-30","Draft","AST","AST","1","0054J000004vXOaQAM","AST",,,"8.00","1660.00",,,,,
"8008d000000YpUFAA0","800Pv00000G580bIAB","0068d00000F65m9AAB",,"0018d00000aFMe4AAG","012Pv0000021hzSIAQ","a1G4J0000025ysOUAQ","Draft","Draft","2023-05-04","2024-05-03","0054J000004vXPBQA2","Licence","Parking Licence",,,"6.00","0.00","No Break",,,,,,"0068d00000F65m9AAB","[Quote]","a1G4J0000025ysOUAQ","Closed Won","2023-05-04","New","Parking Licence","2023-05-18 15:07:59",,"a1G4J0000025ysOUAQ","0068d00000F65m9AAB","222640020002","Closed Won","222640020002","001Nz000001I1OTIA0","No Break","012Pv0000027hGnIAI","a1G4J0000025ysOUAQ","2023-05-04","2024-05-03","Draft","Licence","Licence","1","0054J000004vXOqQAM","Parking Licence",,,"6.00","0.00",,,,,
"800Nz000000VwhMIAS","800Pv00000FzolmIAB","0068d00000CtQZ8AAN",,"0018d00000V8YUEAA3","012Pv0000021hzSIAQ","a1G4J0000025ydgUAA","Draft","Ended","2023-06-03","2024-06-02","0058d0000020feeAAA","AST","AST",,,"6.00","1255.00","No Break",,,,,,"0068d00000CtQZ8AAN","[Quote]","a1G4J0000025ydgUAA","Closed Won","2023-06-03","New","AST","2023-04-05 09:00:19",,"a1G4J0000025ydgUAA","0068d00000CtQZ8AAN","222580001004","Closed Won","222580001004","0018d00000V8joWAAR","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025ydgUAA","2024-06-03","2025-06-02","Draft","AST","AST","1","0058d0000034SvqAAE","AST",,,"4.00","1255.00",,,,,
"800Nz000000WJcEIAW","800Pv00000G56ZtIAJ","0068d00000CrriIAAR",,"0018d000006YiJeAAK","012Pv0000021hzSIAQ","a1G8d0000004XgKEAU","Draft","Ended","2023-06-11","2024-06-10","0058d0000034SvqAAE","AST","AST",,,"6.00","1630.00","2 at 10 to expire at 12",,"Change Of Sharer Clause 

1. Georgina Harris shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Aleksandra Taranovskaja shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Aleksandra Taranovskaja shall reimburse Georgina Harris the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Aleksandra Taranovskaja shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 11/06/2023",,,,"0068d00000CrriIAAR","[Quote]","a1G8d0000004XgKEAU","Closed Won","2023-06-11","Renewal","AST","2023-03-09 16:10:32",,"a1G8d0000004XgKEAU","0068d00000CrriIAAR","222683095002","Closed Won","222683095002","0018d0000096NOaAAM","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G8d0000004XgKEAU","2024-06-11","2025-06-10","Draft","AST","AST","1","0058d0000034SvqAAE","AST",,,"4.00","1630.00",,,,,
