"id","status__c","tenancy__c","parent_tenancy","id-2","PMS_Reference__c","ownerid","accountid","recordtypeid","unit__c","status","tenancy_status__c","startdate","enddate","agreement_type__c","document_type__c","memorandum_of_agreement_date__c","actual_move_out_date__c","uplift_percentage__c","security_deposit_amount__c","break_clause__c","special_clauses__c","special_clause_free_text__c","vehicle_make__c","vehicle_model__c","vehicle_registration__c","opportunity__c","PMS_Reference__c-2","accountid-2","break_clause__c-2","recordtypeid-2","Unit__c","StartDate","Tenancy_End_Date__c","status-2","Agreement_Type__c","Description","unit_rn","ownerid-2","document_type__c-2","memorandum_of_agreement_date__c-2","actual_move_out_date__c-2","uplift_percentage__c-2","security_deposit_amount__c-2","special_clauses__c-2","special_clause_free_text__c-2","vehicle_make__c-2","vehicle_model__c-2","vehicle_registration__c-2"
"a24Nz000001XrkvIAC","Active","800Pv00000G4raVIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001pnHRIAY","Active","800Pv00000G4r7WIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001M6CfIAK","Active","800Pv00000G4vcUIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001nyqTIAQ","Active","800Pv00000GEz0RIAT","800Pv00000G51aVIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001nObhIAE","Active","800Pv00000G4toWIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001Zpn3IAC","Active","800Pv00000G4toeIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001dG2jIAE","Active","800Pv00000G4toJIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001mKrtIAE","Active","800Pv00000G4vc4IAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001bowXIAQ","Active","800Pv00000G53DbIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001kMZdIAM","Active","800Pv00000FzptCIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001HwF7IAK","Active","800Pv00000G4toVIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001UWt7IAG","Active","800Pv00000GEuaQIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001dEAbIAM","Active","800Pv00000G4znHIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001dzizIAA","Active","800Pv00000G4ySgIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001iAzBIAU","Active","800Pv00000G4r7CIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001hUQTIA2","Active","800Pv00000G4toZIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001VYCvIAO","Active","800Pv00000GErRaIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001iQSrIAM","Active","800Pv00000G52gUIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001T6vtIAC","Active","800Pv00000GEqWFIA1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001ffjNIAQ","Active","800Pv00000GEvjFIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001hdAPIAY","Active","800Pv00000G4voRIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001LpuzIAC","Active","800Pv00000GF1IiIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001aEFCIA2","Active","800Pv00000G55pFIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001eYgjIAE","Active","800Pv00000G4x1LIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001UiMPIA0","Active","800Pv00000G4zaUIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001mLHhIAM","Active","800Pv00000G4znVIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001XuR3IAK","Active","800Pv00000GF2AmIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001VdKfIAK","Active","800Pv00000G54H4IAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001nh4rIAA","Active","800Pv00000G54H0IAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001hX6bIAE","Active","800Pv00000G4rabIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001LuxuIAC","Active","800Pv00000G4zpkIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001h46DIAQ","Active","800Pv00000GEqWCIA1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001lDu5IAE","Active","800Pv00000G4x1GIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001jmeDIAQ","Active","800Pv00000GF1rFIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001i6AnIAI","Active","800Pv00000G4yT7IAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001LKXpIAO","Active","800Pv00000GF2PFIA1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001ipxVIAQ","Active","800Pv00000GF3QCIA1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Pv000003XfpGIAS","Active","800Pv00000G57i4IAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Pv000005XnyLIAS","Active","800Pv00000EveGpIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001e0OvIAI","Active","800Pv00000GF3OgIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001Ye45IAC","Active","800Pv00000G55W2IAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001nNPVIA2","Active","800Pv00000G4sQtIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001Hve3IAC","Active","800Pv00000G53zGIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001phNJIAY","Active","800Pv00000G4to7IAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001fooIIAQ","Active","800Pv00000GEz7zIAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Pv000002ShfBIAS","Active","800Pv00000GF2BKIA1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001h3EzIAI","Active","800Pv00000GEqWEIA1","800Pv00000GEqWCIA1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001qGBNIA2","Active","800Pv00000G4zWwIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001prcnIAA","Active","800Pv00000GExUyIAL","800Pv00000G53azIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001bgHRIAY","Active","800Pv00000G54H6IAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001pligIAA","Active","800Pv00000G4rZcIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001VaQ1IAK","Active","800Pv00000GF0JmIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001YfY1IAK","Active","800Pv00000GF2A3IAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001UZiwIAG","Active","800Pv00000GF3WIIA1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000000xAhkIAE","Active","800Pv00000G55qUIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000000xIXBIA2","Active","800Pv00000GEvoMIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001lvNFIAY","Active","800Pv00000GF09MIAT","800Pv00000GF099IAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001Tq5tIAC","Active","800Pv00000G4torIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001kh7pIAA","Active","800Pv00000G4vbFIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001UiHZIA0","Active","800Pv00000GEz2IIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001XKvRIAW","Active","800Pv00000G53zTIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001pqf9IAA","Active","800Pv00000G4x10IAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001i8anIAA","Active","800Pv00000G4raUIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001RChFIAW","Active","800Pv00000G4x19IAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001J56fIAC","Active","800Pv00000G4zX0IAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001d9XVIAY","Active","800Pv00000G4tpOIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001V57hIAC","Active","800Pv00000GEuC1IAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001fUuPIAU","Active","800Pv00000G4ySlIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001pmV3IAI","Active","800Pv00000G53DYIAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001kSK5IAM","Active","800Pv00000G52l2IAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001KFqLIAW","Active","800Pv00000G53avIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001NO1rIAG","Active","800Pv00000G55h0IAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001izK9IAI","Active","800Pv00000G51MRIAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001klL7IAI","Active","800Pv00000GF29FIAT","800Pv00000GF3cnIAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001FfVJIA0","Active","800Pv00000G4towIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001GwibIAC","Pending Cancel/Close","800Pv00000G4towIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001pKgrIAE","Active","800Pv00000GExXaIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001jzbRIAQ","Active","800Pv00000GErS6IAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001gtAnIAI","Active","800Pv00000GF0opIAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001SYFtIAO","Active","800Pv00000G4zaSIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001kLnFIAU","Active","800Pv00000GF3cnIAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001W1LNIA0","Active","800Pv00000G53DJIAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001nabFIAQ","Active","800Pv00000GF3chIAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001b6U5IAI","Active","800Pv00000GF3NqIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001lCMvIAM","Active","800Pv00000G54GtIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001iRlVIAU","Active","800Pv00000G53adIAB","800Pv00000G55kQIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001h0c5IAA","Active","800Pv00000G4znNIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001afTtIAI","Active","800Pv00000G54fHIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001CCb7IAG","Active","800Pv00000G4zowIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001nS4DIAU","Active","800Pv00000GEkNBIA1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001gvu9IAA","Active","800Pv00000G4xsZIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001lPyTIAU","Active","800Pv00000GF0LRIA1","800Pv00000GErRyIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001lILtIAM","Active","800Pv00000GEuBTIA1","800Pv00000G53znIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001LJzxIAG","Active","800Pv00000G53CmIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001NC6LIAW","Active","800Pv00000GF3RyIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001iRdRIAU","Active","800Pv00000GErRuIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001GxZpIAK","Active","800Pv00000GF2CTIA1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001WAtJIAW","Active","800Pv00000GEvj8IAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001Z21ZIAS","Active","800Pv00000GF0E0IAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001dMPtIAM","Active","800Pv00000GF2C7IAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001QU0HIAW","Active","800Pv00000GF1u0IAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001Xf0bIAC","Active","800Pv00000G4uhtIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001h9IoIAI","Active","800Pv00000G4r7RIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001kfsPIAQ","Active","800Pv00000G4zpoIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001KrnZIAS","Active","800Pv00000GF3cjIAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001LscjIAC","Active","800Pv00000G53agIAB","800Pv00000G55kdIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001XFxNIAW","Active","800Pv00000G55YAIAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001cEhJIAU","Active","800Pv00000G51MpIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001ZvFlIAK","Active","800Pv00000GF2A7IAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001UDGzIAO","Active","800Pv00000GEvmhIAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001XwB7IAK","Active","800Pv00000GEvjGIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001pFcLIAU","Active","800Pv00000G4ysgIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001LW7ZIAW","Active","800Pv00000G53D9IAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001dCiHIAU","Active","800Pv00000GF2BNIA1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001dDODIA2","Active","800Pv00000GF3WqIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001jhMnIAI","Active","800Pv00000G4vodIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001oWNVIA2","Active","800Pv00000G4ugsIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001bbb7IAA","Active","800Pv00000GF3EuIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz0000011iGAIAY","Active","800Pv00000GF34TIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001RRGTIA4","Active","800Pv00000GEuaZIAT","800Pv00000G4toBIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001kSC1IAM","Active","800Pv00000G55q8IAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001FM9JIAW","Active","800Pv00000G4vbnIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001ki77IAA","Active","800Pv00000GEz2JIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001nQtdIAE","Active","800Pv00000G51aVIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001UbMYIA0","Active","800Pv00000GEuBSIA1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001XM2oIAG","Active","800Pv00000G4xsvIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001QeNpIAK","Active","800Pv00000G55kXIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001ZnenIAC","Active","800Pv00000G53aTIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001jztBIAQ","Active","800Pv00000G54GvIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001hjxOIAQ","Active","800Pv00000G55pcIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001Zo9RIAS","Active","800Pv00000GF0CqIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001dcODIAY","Active","800Pv00000GF2NYIA1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001p9NFIAY","Active","800Pv00000G55kbIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001igz3IAA","Active","800Pv00000GEu4BIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001fsALIAY","Active","800Pv00000GExavIAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001mEsvIAE","Active","800Pv00000G4yTYIAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Pv000005fBmDIAU","Active","800Pv00000FQYjmIAH","800Pv00000EveGpIAJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001IK2wIAG","Active","800Pv00000G4sREIAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001J8m5IAC","Active","800Pv00000G4uh0IAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001Z3vJIAS","Active","800Pv00000GF3EdIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001fdEXIAY","Active","800Pv00000GExbDIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001FKNdIAO","Active","800Pv00000GExLxIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001dvInIAI","Active","800Pv00000G4zpmIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001UXUDIA4","Active","800Pv00000G4zXNIAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001lzyjIAA","Active","800Pv00000G4zotIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001dJQPIA2","Active","800Pv00000GF1b1IAD","800Pv00000GEuKHIA1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001jzzdIAA","Active","800Pv00000GF36CIAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001i7ejIAA","Active","800Pv00000G4raZIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001Y9oHIAS","Active","800Pv00000GF1aoIAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001euu9IAA","Active","800Pv00000GF0CcIAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001agmXIAQ","Active","800Pv00000G53zxIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001hG7NIAU","Active","800Pv00000GEvo6IAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001QwhJIAS","Active","800Pv00000G4zIQIAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000000x293IAA","Active","800Pv00000G4zpaIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001ZzHlIAK","Active","800Pv00000G54fVIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001oHebIAE","Active","800Pv00000GF3OlIAL","800Pv00000G4voEIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001P6knIAC","Active","800Pv00000G53z7IAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001IvNRIA0","Active","800Pv00000G53bHIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001Ye5hIAC","Active","800Pv00000G54eiIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001XHsjIAG","Active","800Pv00000G4uhBIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001ihQTIAY","Active","800Pv00000GF2vbIAD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001b5OMIAY","Active","800Pv00000G4znIIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001QX6DIAW","Active","800Pv00000G55pZIAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001kN13IAE","Active","800Pv00000G57ofIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001kl9pIAA","Active","800Pv00000G4zOJIAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Pv000005XrcAIAS","Active","800Pv00000G56quIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001otITIAY","Active","800Pv00000G4ugqIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a24Nz000001IDeBIAW","Active","800Pv00000G4r6iIAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
